Area,Latitude,Longitude,Date,Crime_Type
Kukatpally,17.46885405616405,78.38865621485417,2023-09-19 02:11:00,Ganja Smuggling
Banjara Hills,17.410631272548372,78.42805426786184,2023-11-01 23:29:00,Kidnapping
Ameerpet,17.436433109483367,78.45108792855187,2023-01-02 20:10:00,Kidnapping
Miyapur,17.500301773876057,78.35773832945387,2023-05-02 11:03:00,Ganja Smuggling
Banjara Hills,17.40699971525643,78.43419087637257,2023-11-06 15:09:00,Theft
Chintal,17.492507255806785,78.44000776580295,2023-08-19 03:22:00,Auto Theft
Kukatpally,17.499486255554707,78.38185473809028,2023-06-11 12:41:00,Assault
Chintal,17.485427566395973,78.45515429428409,2023-02-16 10:49:00,Auto Theft
Kukatpally,17.49838866214581,78.40549650916086,2023-05-14 21:09:00,Kidnapping
Kukatpally,17.48099651646266,78.39544986198204,2023-04-10 16:57:00,Assault
Ameerpet,17.436675071020527,78.45020458501995,2023-05-15 12:17:00,Burglary
Kukatpally,17.49962678408096,78.3962386326075,2023-06-29 22:33:00,Auto Theft
Banjara Hills,17.415161692598886,78.42844806251688,2023-11-19 07:03:00,Kidnapping
Banjara Hills,17.405643521485267,78.4184877701786,2023-01-28 22:00:00,Burglary
Ameerpet,17.42115134763445,78.43406898358268,2023-05-15 07:48:00,Theft
Banjara Hills,17.416370947274423,78.43984265592415,2023-09-30 08:30:00,Kidnapping
Ameerpet,17.42003270633484,78.44878163898973,2023-10-17 19:42:00,Burglary
Kukatpally,17.48782337153987,78.39953040117088,2023-10-21 21:25:00,Burglary
Ameerpet,17.44261400063587,78.44095956795744,2023-10-16 18:48:00,Theft
Kukatpally,17.499084060925984,78.39222621449208,2023-06-17 15:43:00,Robbery
Kukatpally,17.496796899086537,78.39540143808887,2023-07-03 05:56:00,Auto Theft
Chintal,17.485103795184955,78.44780754227261,2023-08-11 02:20:00,Theft
Ameerpet,17.43774641566638,78.44717765790116,2023-06-01 06:24:00,Ganja Smuggling
Chintal,17.48030186449007,78.45231725637727,2023-09-11 19:08:00,Auto Theft
Chintal,17.48105413062833,78.46053932348866,2023-10-10 11:31:00,Theft
Chintal,17.496682216610516,78.453389444107,2023-08-05 15:17:00,Theft
Chintal,17.481561440098826,78.45936853624472,2023-02-07 12:12:00,Ganja Smuggling
Ameerpet,17.454024531464302,78.45623618046285,2023-07-20 19:17:00,Assault
Kukatpally,17.501865863087566,78.38402745327389,2023-08-24 11:51:00,Kidnapping
Miyapur,17.486001849488684,78.36200920719325,2023-12-05 12:26:00,Robbery
Kukatpally,17.49676604559202,78.3917013134447,2023-08-03 22:05:00,Ganja Smuggling
Kukatpally,17.48684244922939,78.39215335097586,2023-10-03 20:54:00,Kidnapping
Ameerpet,17.435359372852677,78.47222843656644,2023-07-06 06:56:00,Theft
Kukatpally,17.48898179751163,78.39767596861425,2023-05-20 00:14:00,Theft
Miyapur,17.510219849009072,78.36204362803747,2023-02-24 14:15:00,Robbery
Banjara Hills,17.41272843255201,78.42983975980138,2023-05-19 19:25:00,Kidnapping
Kukatpally,17.49082087426382,78.38726163413746,2023-07-01 01:49:00,Kidnapping
Miyapur,17.490113326474756,78.35715056863552,2023-02-03 17:07:00,Kidnapping
Banjara Hills,17.412298471377188,78.43369209572097,2023-04-24 21:56:00,Assault
Banjara Hills,17.40241530597838,78.45155816986377,2023-10-09 04:58:00,Assault
Kukatpally,17.50369470946452,78.41065935461958,2023-09-17 15:20:00,Assault
Kukatpally,17.49524240631081,78.38607353685147,2023-06-16 21:48:00,Assault
Banjara Hills,17.423498687769218,78.42351291673114,2023-10-15 19:17:00,Kidnapping
Ameerpet,17.433108842990105,78.46186912091571,2023-07-18 22:28:00,Robbery
Banjara Hills,17.41622729566566,78.42709318260114,2023-06-19 22:38:00,Assault
Chintal,17.482110878333895,78.4349943115048,2023-03-01 15:09:00,Auto Theft
Banjara Hills,17.414336405915506,78.43474198620329,2023-03-03 17:41:00,Robbery
Chintal,17.4936776492635,78.44750429931901,2023-02-27 12:05:00,Auto Theft
Ameerpet,17.436945113956327,78.44550646183326,2023-08-08 23:58:00,Assault
Banjara Hills,17.4147898681183,78.42607234261328,2023-09-13 17:48:00,Auto Theft
Banjara Hills,17.42925679080514,78.44200935434102,2023-03-15 20:00:00,Assault
Kukatpally,17.500924592461498,78.41335053183029,2023-04-11 18:22:00,Ganja Smuggling
Chintal,17.498891863133508,78.44382778870536,2023-07-11 13:57:00,Ganja Smuggling
Chintal,17.48902001662797,78.44463646103766,2023-08-10 17:03:00,Ganja Smuggling
Kukatpally,17.496015976517583,78.38248060992632,2023-08-03 16:46:00,Theft
Banjara Hills,17.403049822964608,78.42941919359897,2023-05-25 08:31:00,Assault
Ameerpet,17.429073297566898,78.4522068682684,2023-11-16 18:37:00,Kidnapping
Miyapur,17.49770240834324,78.35638889267837,2023-06-12 08:33:00,Ganja Smuggling
Kukatpally,17.497994110822873,78.40758148955149,2023-05-22 12:00:00,Robbery
Chintal,17.46694300226044,78.44975006317361,2023-01-13 06:28:00,Ganja Smuggling
Kukatpally,17.500096869695692,78.40632022325903,2023-10-10 00:55:00,Theft
Chintal,17.491547041126605,78.44894823898755,2023-01-10 19:56:00,Theft
Miyapur,17.510612675160967,78.36462769764499,2023-12-14 01:41:00,Ganja Smuggling
Banjara Hills,17.408176142356083,78.42950974987694,2023-07-15 03:55:00,Burglary
Kukatpally,17.50301400302856,78.38574876609316,2023-05-02 12:31:00,Ganja Smuggling
Kukatpally,17.48456994740308,78.40195407393665,2023-04-22 19:57:00,Theft
Banjara Hills,17.42287142545309,78.42149332271484,2023-03-11 13:08:00,Kidnapping
Chintal,17.48387665541725,78.46373950604762,2023-08-08 19:39:00,Auto Theft
Chintal,17.495958011890202,78.45032761269077,2023-04-28 01:54:00,Theft
Miyapur,17.497941844490505,78.36792879334446,2023-06-19 07:15:00,Theft
Chintal,17.48970776900141,78.45250627606055,2023-08-01 08:55:00,Theft
Ameerpet,17.43498343878396,78.44570967467486,2023-09-04 23:21:00,Auto Theft
Kukatpally,17.490618843254005,78.3749044617183,2023-05-02 15:09:00,Kidnapping
Kukatpally,17.511462792435307,78.41104938901724,2023-02-09 18:24:00,Theft
Kukatpally,17.483370328013546,78.40137906259507,2023-02-04 05:34:00,Burglary
Banjara Hills,17.407790899957007,78.42429535161124,2023-08-25 02:12:00,Auto Theft
Ameerpet,17.42879307044619,78.44740792732149,2023-07-28 23:03:00,Assault
Ameerpet,17.45443513006512,78.45786407267289,2023-04-13 18:12:00,Auto Theft
Banjara Hills,17.417872144840153,78.43227626671876,2023-10-12 03:05:00,Robbery
Banjara Hills,17.423771961643418,78.4345825684798,2023-09-03 11:20:00,Ganja Smuggling
Banjara Hills,17.406966950623424,78.43359999970139,2023-07-19 09:10:00,Robbery
Chintal,17.492444198005067,78.45238937209201,2023-11-26 19:49:00,Ganja Smuggling
Ameerpet,17.43365498272801,78.45738992488333,2023-04-10 23:59:00,Kidnapping
Miyapur,17.480619158849557,78.35673335499611,2023-09-25 13:04:00,Robbery
Banjara Hills,17.412759837667224,78.43219572782564,2023-11-22 02:27:00,Ganja Smuggling
Miyapur,17.491006794697167,78.36605762450458,2023-11-15 22:10:00,Ganja Smuggling
Banjara Hills,17.39736269038116,78.44900958813885,2023-11-04 16:03:00,Robbery
Kukatpally,17.501544934610582,78.41838445215318,2023-08-29 03:14:00,Auto Theft
Chintal,17.4739071094858,78.46480520903089,2023-10-25 01:50:00,Theft
Ameerpet,17.421986407791035,78.46123022630104,2023-10-21 00:14:00,Theft
Banjara Hills,17.423619178306414,78.43985111954433,2023-05-10 15:23:00,Robbery
Banjara Hills,17.40345928802142,78.44782738601872,2023-10-12 00:31:00,Theft
Banjara Hills,17.404932776587327,78.45584597619457,2023-01-26 20:13:00,Theft
Ameerpet,17.442517163242343,78.43809670212403,2023-01-11 13:43:00,Burglary
Miyapur,17.510736311818185,78.33739569774492,2023-03-03 11:12:00,Kidnapping
Chintal,17.478707255379195,78.44007480355819,2023-04-15 01:30:00,Auto Theft
Chintal,17.46718176443678,78.44659523851018,2023-09-13 21:36:00,Auto Theft
Miyapur,17.49969127343069,78.37441402549936,2023-05-26 17:11:00,Ganja Smuggling
Miyapur,17.49003632329654,78.3573798294659,2023-07-16 08:55:00,Auto Theft
Ameerpet,17.436295571373588,78.45177821062519,2023-03-20 18:17:00,Burglary
Kukatpally,17.49166631368715,78.40546428501659,2023-11-03 07:54:00,Kidnapping
Kukatpally,17.501488860916993,78.41808693707299,2023-01-25 04:04:00,Kidnapping
Miyapur,17.499529908566657,78.3668753140249,2023-08-21 07:43:00,Auto Theft
Kukatpally,17.514714689398826,78.39272677574743,2023-02-07 06:45:00,Robbery
Miyapur,17.515095611893813,78.34852623934047,2023-06-28 02:17:00,Kidnapping
Kukatpally,17.485393770072523,78.3907413684425,2023-12-17 12:44:00,Ganja Smuggling
Kukatpally,17.49532744184238,78.39700441052163,2023-12-28 14:23:00,Burglary
Ameerpet,17.421548842776325,78.4571876466874,2023-12-29 07:26:00,Theft
Banjara Hills,17.404414097667512,78.42392399112536,2023-12-28 22:17:00,Burglary
Ameerpet,17.429996453152505,78.45695069941337,2023-04-20 10:45:00,Kidnapping
Chintal,17.4996825792262,78.4445699627474,2023-07-15 09:12:00,Ganja Smuggling
Banjara Hills,17.40562308855954,78.42416754839867,2023-10-05 15:48:00,Burglary
Miyapur,17.48257018382325,78.35038298969579,2023-12-26 12:57:00,Burglary
Miyapur,17.498291278137792,78.35031553864584,2023-09-29 04:41:00,Ganja Smuggling
Chintal,17.478906138689293,78.43749942524698,2023-06-13 21:28:00,Auto Theft
Ameerpet,17.440645137438025,78.44971673185802,2023-06-25 15:33:00,Robbery
Chintal,17.48567445745173,78.46339738277615,2023-06-03 10:41:00,Theft
Miyapur,17.499443897135297,78.35554774139443,2023-12-15 01:33:00,Kidnapping
Chintal,17.507719561535954,78.44026687621678,2023-11-25 07:43:00,Ganja Smuggling
Miyapur,17.519215744589047,78.34031750281288,2023-08-22 19:38:00,Theft
Ameerpet,17.42974448789061,78.45918365289786,2023-10-19 12:57:00,Kidnapping
Chintal,17.51343121017696,78.46743471558706,2023-09-02 02:33:00,Ganja Smuggling
Chintal,17.494406175221457,78.45919504459563,2023-03-25 12:43:00,Ganja Smuggling
Ameerpet,17.432379704857407,78.45391995637392,2023-03-05 06:01:00,Theft
Kukatpally,17.49093113698862,78.38890023045377,2023-04-23 06:52:00,Burglary
Banjara Hills,17.420153626158687,78.44210648158803,2023-11-11 09:55:00,Auto Theft
Miyapur,17.497277843419774,78.36782276526586,2023-04-01 21:07:00,Auto Theft
Ameerpet,17.42603283406516,78.44380644702264,2023-10-20 17:52:00,Auto Theft
Chintal,17.477883083849743,78.44119214501399,2023-09-14 12:20:00,Theft
Kukatpally,17.49703037051153,78.40525208233076,2023-06-13 09:03:00,Auto Theft
Chintal,17.4909379657988,78.45169020991327,2023-08-08 18:50:00,Ganja Smuggling
Miyapur,17.509507808074286,78.35870897877288,2023-06-12 22:01:00,Kidnapping
Miyapur,17.496001048917254,78.35497477999782,2023-06-19 11:16:00,Auto Theft
Miyapur,17.501687344358764,78.34285526643727,2023-03-17 07:44:00,Theft
Miyapur,17.50303924820201,78.3495721348034,2023-08-01 16:03:00,Ganja Smuggling
Ameerpet,17.439256343447354,78.43826618867416,2023-04-07 17:35:00,Theft
Ameerpet,17.442604716562098,78.4535960056262,2023-12-26 22:38:00,Ganja Smuggling
Kukatpally,17.495821976686887,78.40188916952053,2023-02-21 00:52:00,Robbery
Chintal,17.484158667611567,78.44982569248741,2023-08-16 08:10:00,Ganja Smuggling
Banjara Hills,17.419369012376944,78.42789934368746,2023-12-19 09:40:00,Theft
Kukatpally,17.50812645518696,78.40586205561632,2023-01-20 01:22:00,Theft
Ameerpet,17.42813231399327,78.46518009684887,2023-04-22 16:17:00,Assault
Chintal,17.505775562992415,78.44688150818754,2023-02-07 15:03:00,Auto Theft
Chintal,17.488016593736443,78.45581894530284,2023-06-03 05:51:00,Ganja Smuggling
Miyapur,17.49109063793338,78.35520577298553,2023-04-17 04:55:00,Robbery
Chintal,17.485123238557257,78.44007361782259,2023-03-28 12:21:00,Auto Theft
Ameerpet,17.436699409401196,78.43719967322022,2023-11-03 22:49:00,Kidnapping
Chintal,17.49255333943874,78.43910802232622,2023-08-30 22:26:00,Auto Theft
Ameerpet,17.442770986425597,78.44778039571791,2023-12-24 06:32:00,Burglary
Miyapur,17.492838083613513,78.37242615824671,2023-10-03 19:26:00,Assault
Ameerpet,17.433798883965775,78.464164645248,2023-06-23 01:32:00,Burglary
Banjara Hills,17.40728361829873,78.43887399277537,2023-05-14 04:35:00,Auto Theft
Kukatpally,17.50900396431099,78.4147344497539,2023-12-19 23:22:00,Ganja Smuggling
Ameerpet,17.42834742951785,78.44146841431333,2023-08-24 14:08:00,Assault
Chintal,17.49405955622219,78.44892997785578,2023-06-28 05:56:00,Ganja Smuggling
Miyapur,17.495790918929192,78.34875457385307,2023-12-10 20:54:00,Ganja Smuggling
Ameerpet,17.415331223226644,78.44742498811212,2023-07-15 06:30:00,Robbery
Miyapur,17.490839150161513,78.364115695817,2023-03-12 14:20:00,Assault
Banjara Hills,17.418162573912095,78.43471385854843,2023-01-19 20:02:00,Burglary
Ameerpet,17.44630791369329,78.4545795138933,2023-04-26 22:30:00,Burglary
Miyapur,17.506215217651025,78.3517591317087,2023-05-16 09:01:00,Theft
Ameerpet,17.436862214363718,78.4550089553896,2023-05-13 00:48:00,Auto Theft
Miyapur,17.49016112059511,78.36125819180303,2023-12-01 13:53:00,Robbery
Chintal,17.47034184350972,78.43112042810772,2023-10-25 17:35:00,Ganja Smuggling
Miyapur,17.490558763900346,78.33919280686752,2023-03-05 04:46:00,Burglary
Miyapur,17.49882372965826,78.36057650614111,2023-12-18 02:13:00,Theft
Miyapur,17.497040481398198,78.34981789523758,2023-01-31 02:07:00,Ganja Smuggling
Chintal,17.48300065371346,78.44319990081331,2023-05-04 19:58:00,Theft
Miyapur,17.50249192700224,78.37158397737052,2023-03-21 19:52:00,Ganja Smuggling
Kukatpally,17.500006249716712,78.4026773805094,2023-01-06 18:19:00,Burglary
Kukatpally,17.489833791343315,78.40372010482577,2023-10-05 06:11:00,Theft
Chintal,17.490091994033676,78.44854697350301,2023-05-17 19:40:00,Ganja Smuggling
Kukatpally,17.492864000294134,78.41007093656907,2023-08-09 23:51:00,Auto Theft
Chintal,17.492289401889327,78.45801218413193,2023-03-19 01:31:00,Theft
Banjara Hills,17.40043518945291,78.4331988549856,2023-07-14 19:22:00,Assault
Ameerpet,17.422572488240938,78.45851798754599,2023-09-09 08:29:00,Robbery
Miyapur,17.49997788034228,78.3585249413665,2023-07-14 03:20:00,Theft
Ameerpet,17.46234745045696,78.45107167944141,2023-05-04 17:53:00,Burglary
Miyapur,17.502979638649453,78.36617434383489,2023-10-21 05:07:00,Ganja Smuggling
Banjara Hills,17.428742978581898,78.44665084889634,2023-03-14 02:37:00,Robbery
Miyapur,17.49472000118791,78.3497191151627,2023-09-08 03:21:00,Robbery
Kukatpally,17.484554133068546,78.38811901465927,2023-01-24 14:33:00,Burglary
Banjara Hills,17.417767256748583,78.42609476472722,2023-07-01 17:09:00,Assault
Chintal,17.492514692742034,78.45754880892862,2023-06-24 21:45:00,Auto Theft
Banjara Hills,17.404578331450384,78.42387780260323,2023-05-30 06:35:00,Assault
Miyapur,17.482669839946084,78.35038007344049,2023-07-04 15:39:00,Kidnapping
Ameerpet,17.41845268781376,78.43745672027138,2023-04-21 16:16:00,Ganja Smuggling
Kukatpally,17.499296924581195,78.39136127235702,2023-09-20 00:13:00,Robbery
Ameerpet,17.42670627487359,78.43231249650272,2023-06-01 06:31:00,Assault
Kukatpally,17.502556026620372,78.40462423698895,2023-02-06 10:05:00,Robbery
Kukatpally,17.49669099556767,78.39391855094745,2023-01-29 13:26:00,Auto Theft
Ameerpet,17.432709265558127,78.45162822914119,2023-08-16 18:23:00,Auto Theft
Chintal,17.48913620797775,78.442635698517,2023-10-25 07:51:00,Theft
Miyapur,17.49766942953343,78.36141395787898,2023-01-19 06:46:00,Assault
Kukatpally,17.49314212184269,78.39993421192439,2023-12-16 23:54:00,Kidnapping
Chintal,17.481942795378508,78.45527481090812,2023-04-07 07:17:00,Theft
Miyapur,17.496344618412635,78.3744315211465,2023-07-24 14:58:00,Assault
Kukatpally,17.501190204754693,78.38460403903441,2023-01-02 10:12:00,Ganja Smuggling
Banjara Hills,17.397141963236745,78.43599775732328,2023-11-25 11:51:00,Assault
Chintal,17.486408614151543,78.44499414661541,2023-10-13 14:03:00,Ganja Smuggling
Chintal,17.47414733099849,78.45502695507001,2023-10-29 12:41:00,Ganja Smuggling
Miyapur,17.502857275351314,78.34673421567048,2023-10-30 03:54:00,Assault
Miyapur,17.48877582747667,78.34949024556535,2023-02-24 22:58:00,Kidnapping
Miyapur,17.497526783982238,78.3698555397837,2023-03-09 03:54:00,Ganja Smuggling
Banjara Hills,17.4169612308877,78.42718363728982,2023-10-16 08:12:00,Burglary
Chintal,17.480616597107513,78.45396635137016,2023-10-31 19:31:00,Ganja Smuggling
Ameerpet,17.443023771930093,78.44535030491211,2023-05-30 00:13:00,Burglary
Banjara Hills,17.39270805021286,78.44152107990365,2023-12-14 06:33:00,Auto Theft
Miyapur,17.512318811247585,78.35337619144661,2023-07-01 05:24:00,Assault
Chintal,17.46265519187033,78.447606226216,2023-01-02 06:03:00,Ganja Smuggling
Kukatpally,17.50242510612693,78.41521940737188,2023-07-07 01:08:00,Auto Theft
Chintal,17.48940268529873,78.46067262499305,2023-04-19 22:55:00,Auto Theft
Kukatpally,17.484463911430566,78.40507989489326,2023-12-13 16:57:00,Auto Theft
Kukatpally,17.47945909830049,78.3908938086245,2023-07-20 08:04:00,Kidnapping
Miyapur,17.502697451893614,78.35764496594257,2023-07-24 23:31:00,Ganja Smuggling
Chintal,17.478021620620417,78.45662838735788,2023-03-26 15:58:00,Theft
Kukatpally,17.49378851400417,78.3826342673991,2023-10-20 02:03:00,Robbery
Miyapur,17.494176381231437,78.36110579484627,2023-12-05 05:10:00,Theft
Ameerpet,17.425562928281863,78.46355255149386,2023-11-14 11:47:00,Ganja Smuggling
Miyapur,17.51674447627566,78.33185804481924,2023-02-10 08:06:00,Robbery
Banjara Hills,17.404737924973904,78.42188196486987,2023-01-28 03:20:00,Kidnapping
Ameerpet,17.44441247008866,78.43744524288236,2023-06-08 21:20:00,Kidnapping
Banjara Hills,17.397793484407735,78.43698374305652,2023-01-14 02:39:00,Kidnapping
Banjara Hills,17.40386446568243,78.42758749235342,2023-03-26 12:06:00,Ganja Smuggling
Chintal,17.493958549903443,78.44321380141442,2023-01-25 19:38:00,Auto Theft
Ameerpet,17.43808581581338,78.46532209256104,2023-02-10 04:08:00,Kidnapping
Banjara Hills,17.418485609305087,78.41393597535777,2023-01-05 13:24:00,Auto Theft
Miyapur,17.492753376909278,78.36804806306698,2023-05-28 08:59:00,Assault
Chintal,17.494299398728348,78.43972523653457,2023-03-14 05:12:00,Theft
Banjara Hills,17.416859831217852,78.4254940905553,2023-07-22 10:00:00,Assault
Miyapur,17.489617717383613,78.3576059582403,2023-04-17 12:11:00,Robbery
Ameerpet,17.426670101908453,78.44350925048069,2023-03-29 13:32:00,Ganja Smuggling
Banjara Hills,17.414894419029206,78.4530649371994,2023-12-23 18:00:00,Ganja Smuggling
Ameerpet,17.44872523142553,78.45190933746134,2023-08-18 13:48:00,Burglary
Miyapur,17.49141090195285,78.36902456095605,2023-01-07 03:27:00,Auto Theft
Kukatpally,17.491618128456725,78.40087284332795,2023-05-25 03:32:00,Burglary
Kukatpally,17.486273914982846,78.38014950270333,2023-09-29 04:37:00,Robbery
Miyapur,17.49566269450325,78.35737389514688,2023-02-08 17:30:00,Theft
Miyapur,17.509290691907815,78.35347305189666,2023-09-17 09:16:00,Ganja Smuggling
Chintal,17.499446829433648,78.46674978689546,2023-03-02 20:56:00,Theft
Miyapur,17.493662232349802,78.36165374014828,2023-04-15 12:41:00,Ganja Smuggling
Chintal,17.497785857335245,78.44443979030225,2023-04-10 01:13:00,Auto Theft
Ameerpet,17.446169406785845,78.4532131712014,2023-05-02 10:23:00,Kidnapping
Ameerpet,17.439330602842606,78.44544151238604,2023-12-25 01:58:00,Assault
Ameerpet,17.44008331641864,78.45226487511249,2023-03-30 17:51:00,Assault
Miyapur,17.49400842068434,78.35252804267256,2023-06-27 08:07:00,Theft
Chintal,17.50729630324415,78.45294640612819,2023-07-05 07:35:00,Theft
Miyapur,17.504603222842036,78.3550622695308,2023-11-21 10:51:00,Kidnapping
Kukatpally,17.485600089888212,78.40214599473592,2023-02-26 02:32:00,Burglary
Banjara Hills,17.4059489323087,78.44814795345752,2023-06-26 04:35:00,Auto Theft
Kukatpally,17.496738925161022,78.39281157455635,2023-06-02 03:16:00,Ganja Smuggling
Banjara Hills,17.405306346493642,78.42312574703591,2023-07-10 16:18:00,Robbery
Chintal,17.502684991766127,78.46754976628745,2023-12-09 21:44:00,Auto Theft
Banjara Hills,17.430341957768498,78.4372233439002,2023-11-22 13:41:00,Burglary
